"run","order_index","metric","native_mode","D","S","R","rows_per_worker","mode","kernel","elapsed_seconds","mac_total","mac_per_second","final_checksum","per_round_checksums","per_round_finite","per_round_overflow","per_round_clipped_cells","per_round_clipping_rates","clipped_cells","clipping_rate","all_rounds_valid","worker_count","cpus","affinity","affinity_errors","affinity_succeeded","timed_repetitions","warmup","timed_repetitions_exact"
"5","1","F(S)","repeat","512","2","16","128,128,128,128","repeat","avx2_repeat","0.0131703","67108864","5095469655.20907","12484377250881909059","13342772756393143073;5320820740352473086;15300789243965721646;5628887773952548123;12395299078947832539;6391872798958585175;16139449341581709178;305228345841125382;628524683829051360;6662536874091547767;6242819449817947043;10501880766753039895;2461832081510741194;7898302583175902778;654565421702442320;12484377250881909059","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.0009765625;0.0009765625;0;0;0;0;0;0;0","16","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","2","G(S)","fused","512","2","16","128,128,128,128","fused","avx2_fused","0.0128553","67108864","5220326557.91775","12484377250881909059","13342772756393143073;5320820740352473086;15300789243965721646;5628887773952548123;12395299078947832539;6391872798958585175;16139449341581709178;305228345841125382;628524683829051360;6662536874091547767;6242819449817947043;10501880766753039895;2461832081510741194;7898302583175902778;654565421702442320;12484377250881909059","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.0009765625;0.0009765625;0;0;0;0;0;0;0","16","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","2","16","128,128,128,128","fused","avx2_fused","0.013518","67108864","4964407752.62613","12484377250881909059","13342772756393143073;5320820740352473086;15300789243965721646;5628887773952548123;12395299078947832539;6391872798958585175;16139449341581709178;305228345841125382;628524683829051360;6662536874091547767;6242819449817947043;10501880766753039895;2461832081510741194;7898302583175902778;654565421702442320;12484377250881909059","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.0009765625;0.0009765625;0;0;0;0;0;0;0","16","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","2","F(S)","repeat","512","2","16","128,128,128,128","repeat","avx2_repeat","0.0385061","67108864","1742811242.89398","12484377250881909059","13342772756393143073;5320820740352473086;15300789243965721646;5628887773952548123;12395299078947832539;6391872798958585175;16139449341581709178;305228345841125382;628524683829051360;6662536874091547767;6242819449817947043;10501880766753039895;2461832081510741194;7898302583175902778;654565421702442320;12484377250881909059","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.0009765625;0.0009765625;0;0;0;0;0;0;0","16","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","1","F(S)","repeat","512","2","16","128,128,128,128","repeat","avx2_repeat","0.0482042","67108864","1392178772.80403","12484377250881909059","13342772756393143073;5320820740352473086;15300789243965721646;5628887773952548123;12395299078947832539;6391872798958585175;16139449341581709178;305228345841125382;628524683829051360;6662536874091547767;6242819449817947043;10501880766753039895;2461832081510741194;7898302583175902778;654565421702442320;12484377250881909059","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.0009765625;0.0009765625;0;0;0;0;0;0;0","16","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","2","G(S)","fused","512","2","16","128,128,128,128","fused","avx2_fused","0.0489165","67108864","1371906493.71889","12484377250881909059","13342772756393143073;5320820740352473086;15300789243965721646;5628887773952548123;12395299078947832539;6391872798958585175;16139449341581709178;305228345841125382;628524683829051360;6662536874091547767;6242819449817947043;10501880766753039895;2461832081510741194;7898302583175902778;654565421702442320;12484377250881909059","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.0009765625;0.0009765625;0;0;0;0;0;0;0","16","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","1","G(S)","fused","512","2","16","128,128,128,128","fused","avx2_fused","0.0127311","67108864","5271254172.85231","12484377250881909059","13342772756393143073;5320820740352473086;15300789243965721646;5628887773952548123;12395299078947832539;6391872798958585175;16139449341581709178;305228345841125382;628524683829051360;6662536874091547767;6242819449817947043;10501880766753039895;2461832081510741194;7898302583175902778;654565421702442320;12484377250881909059","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.0009765625;0.0009765625;0;0;0;0;0;0;0","16","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","2","F(S)","repeat","512","2","16","128,128,128,128","repeat","avx2_repeat","0.0397813","67108864","1686944971.6324","12484377250881909059","13342772756393143073;5320820740352473086;15300789243965721646;5628887773952548123;12395299078947832539;6391872798958585175;16139449341581709178;305228345841125382;628524683829051360;6662536874091547767;6242819449817947043;10501880766753039895;2461832081510741194;7898302583175902778;654565421702442320;12484377250881909059","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.0009765625;0.0009765625;0;0;0;0;0;0;0","16","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","1","F(S)","repeat","512","2","16","128,128,128,128","repeat","avx2_repeat","0.0138858","67108864","4832913047.86184","12484377250881909059","13342772756393143073;5320820740352473086;15300789243965721646;5628887773952548123;12395299078947832539;6391872798958585175;16139449341581709178;305228345841125382;628524683829051360;6662536874091547767;6242819449817947043;10501880766753039895;2461832081510741194;7898302583175902778;654565421702442320;12484377250881909059","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.0009765625;0.0009765625;0;0;0;0;0;0;0","16","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","2","G(S)","fused","512","2","16","128,128,128,128","fused","avx2_fused","0.0323227","67108864","2076214672.66039","12484377250881909059","13342772756393143073;5320820740352473086;15300789243965721646;5628887773952548123;12395299078947832539;6391872798958585175;16139449341581709178;305228345841125382;628524683829051360;6662536874091547767;6242819449817947043;10501880766753039895;2461832081510741194;7898302583175902778;654565421702442320;12484377250881909059","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.0009765625;0.0009765625;0;0;0;0;0;0;0","16","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","1","G(S)","fused","512","2","16","128,128,128,128","fused","avx2_fused","0.0280203","67108864","2395008761.50505","12484377250881909059","13342772756393143073;5320820740352473086;15300789243965721646;5628887773952548123;12395299078947832539;6391872798958585175;16139449341581709178;305228345841125382;628524683829051360;6662536874091547767;6242819449817947043;10501880766753039895;2461832081510741194;7898302583175902778;654565421702442320;12484377250881909059","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.0009765625;0.0009765625;0;0;0;0;0;0;0","16","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","2","16","128,128,128,128","repeat","avx2_repeat","0.0132381","67108864","5069372795.18964","12484377250881909059","13342772756393143073;5320820740352473086;15300789243965721646;5628887773952548123;12395299078947832539;6391872798958585175;16139449341581709178;305228345841125382;628524683829051360;6662536874091547767;6242819449817947043;10501880766753039895;2461832081510741194;7898302583175902778;654565421702442320;12484377250881909059","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.0009765625;0.0009765625;0;0;0;0;0;0;0","16","0.0001220703125","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","1","F(S)","repeat","512","4","1","128,128,128,128","repeat","avx2_repeat","0.0011978","8388608","7003346134.58006","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","2","G(S)","fused","512","4","1","128,128,128,128","fused","avx2_fused","0.0005637","8388608","14881334042.9306","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","1","G(S)","fused","512","4","1","128,128,128,128","fused","avx2_fused","0.0008467","8388608","9907414668.71383","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","2","F(S)","repeat","512","4","1","128,128,128,128","repeat","avx2_repeat","0.0010354","8388608","8101804133.66815","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","1","F(S)","repeat","512","4","1","128,128,128,128","repeat","avx2_repeat","0.001029","8388608","8152194363.45967","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","2","G(S)","fused","512","4","1","128,128,128,128","fused","avx2_fused","0.0005147","8388608","16298053234.8941","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","1","G(S)","fused","512","4","1","128,128,128,128","fused","avx2_fused","0.0011177","8388608","7505241120.15747","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","2","F(S)","repeat","512","4","1","128,128,128,128","repeat","avx2_repeat","0.0010351","8388608","8104152255.82069","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","1","F(S)","repeat","512","4","1","128,128,128,128","repeat","avx2_repeat","0.0010414","8388608","8055125792.2028","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","2","G(S)","fused","512","4","1","128,128,128,128","fused","avx2_fused","0.0008982","8388608","9339354264.08372","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","4","1","128,128,128,128","fused","avx2_fused","0.001177","8388608","7127109600.67969","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","2","F(S)","repeat","512","4","1","128,128,128,128","repeat","avx2_repeat","0.0011378","8388608","7372656002.81244","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","1","F(S)","repeat","512","4","1","128,128,128,128","repeat","avx2_repeat","0.0005967","8388608","14058334171.2753","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","2","G(S)","fused","512","4","1","128,128,128,128","fused","avx2_fused","0.0013344","8388608","6286426858.51319","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","1","G(S)","fused","512","4","1","128,128,128,128","fused","avx2_fused","0.0007927","8388608","10582323703.7971","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","2","F(S)","repeat","512","4","1","128,128,128,128","repeat","avx2_repeat","0.0013347","8388608","6285013860.79269","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","1","F(S)","repeat","512","4","1","128,128,128,128","repeat","avx2_repeat","0.0011697","8388608","7171589296.40079","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","2","G(S)","fused","512","4","1","128,128,128,128","fused","avx2_fused","0.0007491","8388608","11198248564.9446","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","1","G(S)","fused","512","4","1","128,128,128,128","fused","avx2_fused","0.0004352","8388608","19275294117.6471","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","4","1","128,128,128,128","repeat","avx2_repeat","0.0012604","8388608","6655512535.70295","5494975376828880146","5494975376828880146","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","1","F(S)","repeat","512","4","2","128,128,128,128","repeat","avx2_repeat","0.002998","16777216","5596136090.72715","16227749103965826276","5494975376828880146;16227749103965826276","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
